source,snapshot_path,url,params,sha256,bytes,http_status,retrieved_at
oecd_dac2a,data/raw/oecd_dac2a/dac2a_NPL_2015-2024_20260603T161033Z.csv,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions","recipient=NPL; measures=all; price=V,Q",42ac94090396e6619a581df58eb5c0085b69d7c741e1202bd9eb015a7a87af19,3110400,200,2026-06-03T16:10:33Z
oecd_dac2a,data/raw/oecd_dac2a/dac2a_NPL_2015-2024_20260603T161528Z.csv,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions","recipient=NPL; measures=all; price=V,Q",42ac94090396e6619a581df58eb5c0085b69d7c741e1202bd9eb015a7a87af19,3110400,200,2026-06-03T16:15:28Z
